Fecha de la Plenaria,Nombre del Senador,Resultado
2017-02-13,Vega Quiroz Doris Clemencia,No
2017-02-13,Andrade Casama Luis Evelis,Si
2017-02-13,Castilla Salazar Jesus Alberto,Si
2017-02-13,Cepeda Castro Ivan,Si
2017-02-13,Niño Avendaño Senen Segundo,Si
2017-02-13,Lopez Hernandez Claudia Nayibe,Si
2017-02-13,Navarro Wolff Antonio Jose,Si
2017-02-13,Ospina Gomez Jorge Ivan,No
2017-02-13,Prieto Riveros Jorge Eliecer,Si
2017-02-13,Dusan Albin Velez Trujillo,Si
2017-02-13,Martinez Rosales Rosmery,Si
2017-02-13,Varon Cotrino German,Si
2017-02-13,Alvarez Montenegro Javier Tato,No
2017-02-13,Cristo Bustos Andres,Si
2017-02-13,Fernandez Alcocer Mario Alberto,Si
2017-02-13,Gaviria Correa Sofia Alejandra,Si
2017-02-13,Morales Hoyos Viviane,Si
2017-02-13,Serpa Uribe Horacio,Si
2017-02-13,Acuña  Diaz Laureano Augusto,No
2017-02-13,Blel Scaf Nadya Georgette,No
2017-02-13,Delgado Martinez Javier Mauricio,No
2017-02-13,Gomez Jimenez Juan Diego,Si
2017-02-13,Osorio  Salgado Nidia Marcela,No
2017-02-13,Pestana Rojas Yamina del Carmen,Si
2017-02-13,Araujo Rumie Fernando Nicolas,Si
2017-02-13,Bustamante Garcia Everth,Si
2017-02-13,Cabrales Castillo Daniel  Alberto,No
2017-02-13,Castañeda Serrano Orlando,Si
2017-02-13,Correa  Borrero Susana,Si
2017-02-13,Duque Marquez Ivan,No
2017-02-13,Gaviria Velez Jose  Obdulio,Si
2017-02-13,Baron Neira Leon Rigoberto,Si
2017-02-13,Holguin Moreno Paola  Andrea,Si
2017-02-13,Macias Tovar Ernesto,Si
2017-02-13,Mejia Mejia Carlos  Felipe,Si
2017-02-13,Ramos Maya Alfredo,Si
2017-02-13,Rangel  Suarez Alfredo,Si
2017-02-13,Tovar Rey Nohora  Stella,No
2017-02-13,Uribe Velez Alvaro,No
2017-02-13,Valencia  Laserna Paloma,No
2017-02-13,Guerra  de la Espriella Maria del Rosario,Si
2017-02-13,Amin Hernandez Jaime Alejandro,No
2017-02-13,Henriquez Pinedo Honorio Miguel,Si
2017-02-13,Amin Escaf Miguel,No
2017-02-13,Cabrera Baez Angel Custodio,Si
2017-02-13,Chamorro  Cruz William Jimmy,Si
2017-02-13,Garcia Zuccardi Andres,Si
2017-02-13,Gnecco Zuleta Jose  Alfredo,No
2017-02-13,Pulgar Daza Eduardo Enrique,No
2017-02-13,Villadiego Villadiego Sandra  Elena,No
2017-02-13,Rodriguez Rengifo Roosvelt,Si
2017-02-14,Vega  de Plazas Ruby Thania,Si
2017-02-14,Andrade Serrano Hernan Francisco,Si
2017-02-14,Asthon Giraldo Alvaro Antonio,Si
2017-02-14,Benedetti Villaneda Armando Alberto,Si
2017-02-14,Celis Carrillo Bernabe,Si
2017-02-14,Cepeda Sarabia Efrain Jose,Si
2017-02-14,Corzo Roman Juan Manuel,Si
2017-02-14,Char Chaljub Arturo,Si
2017-02-14,Duque Garcia Luis Fernando,Si
2017-02-14,Enriquez Maya Carlos Eduardo,Si
2017-02-14,Enriquez Rosero Manuel Mesias,Si
2017-02-14,Galan Pachon Juan Manuel,No
2017-02-14,Galvis Mendez Daira,Si
2017-02-14,Garcia Realpe Guillermo,Si
2017-02-14,Gerlein Echeverria Roberto,No
2017-02-14,Guerra de la Espriella Antonio del Cristo,Si
2017-02-14,Mora Jaramillo Manuel Guillermo,Si
2017-02-14,Name Cardozo Jose David,Si
2017-02-14,Pedraza Gutierrez Jorge Hernando,No
2017-02-14,Restrepo Escobar Juan Carlos,Si
2017-02-14,Robledo Castillo Jorge Enrique,Si
2017-02-14,Rodriguez Sarmiento Milton Arlex,Si
2017-02-14,Sierra Grajales Luis Emilio,Si
2017-02-14,Velasco Chaves  Luis Fernando,Si
2017-02-14,Aguilar Hurtado Nerthink Mauricio,Si
2017-02-14,Avirama Avirama Marco Anibal,Si
2017-02-14,Barreras Montealegre Roy Leonardo,Si
2017-02-14,Besaile Fayad Musa,Si
2017-02-14,Elias Vidal Bernardo Miguel,No
2017-02-14,Hoyos Giraldo German Dario,Si
2017-02-14,Lizcano Arango Oscar Mauricio,Si
2017-02-14,Martinez Aristizabal Maritza,Si
2017-02-14,Garcia Burgos Nora Maria,Si
2017-02-14,Merheg Marun Juan Samy,Si
2017-02-14,Paredes Aguirre Myriam Alicia,Si
2017-02-14,Suarez Mira Olga Lucia,No
2017-02-14,Tamayo Tamayo Fernando Eustacio,No
2017-02-14,Casado de Lopez Arleth Patricia,Si
2017-02-14,Delgado Ruiz Edinson,Si
2017-02-14,Duran Barrera Jaime Enrique,Si
2017-02-14,Garcia Turbay Lidio,Si
2017-02-14,Santos Marin Guillermo Antonio,Si
2017-02-14,Villalba Mosquera Rodrigo,Si
2017-02-14,Correa Jimenez Antonio Jose,No
2017-02-14,Garcia Romero Teresita,Si
2017-02-14,Guerra Sotto Julio Miguel,Si
2017-02-14,Motoa Solarte Carlos Fernando,Si
2017-02-14,Name Ivan Leonidas,Si
2017-02-14,Vega Quiroz Doris Clemencia,No
2017-02-14,Andrade Casama Luis Evelis,Si
2017-02-14,Castilla Salazar Jesus Alberto,Si
2017-02-14,Cepeda Castro Ivan,Si
2017-02-14,Niño Avendaño Senen Segundo,Si
2017-02-14,Lopez Hernandez Claudia Nayibe,Si
2017-02-14,Navarro Wolff Antonio Jose,Si
2017-02-14,Ospina Gomez Jorge Ivan,Si
2017-02-14,Prieto Riveros Jorge Eliecer,Si
2017-02-14,Dusan Albin Velez Trujillo,Si
2017-02-14,Martinez Rosales Rosmery,Si
2017-02-14,Varon Cotrino German,No
2017-02-14,Alvarez Montenegro Javier Tato,Si
2017-02-14,Cristo Bustos Andres,Si
2017-02-14,Fernandez Alcocer Mario Alberto,Si
2017-02-14,Gaviria Correa Sofia Alejandra,Si
2017-02-14,Morales Hoyos Viviane,Si
2017-02-14,Serpa Uribe Horacio,Si
2017-02-14,Acuña  Diaz Laureano Augusto,No
2017-02-14,Blel Scaf Nadya Georgette,Si
2017-02-14,Delgado Martinez Javier Mauricio,Si
2017-02-14,Gomez Jimenez Juan Diego,Si
2017-02-14,Osorio  Salgado Nidia Marcela,Si
2017-02-14,Pestana Rojas Yamina del Carmen,Si
2017-02-14,Araujo Rumie Fernando Nicolas,Si
2017-02-14,Bustamante Garcia Everth,Si
2017-02-14,Cabrales Castillo Daniel  Alberto,Si
2017-02-14,Castañeda Serrano Orlando,Si
2017-02-14,Correa  Borrero Susana,Si
2017-02-14,Duque Marquez Ivan,Si
2017-02-14,Gaviria Velez Jose  Obdulio,Si
2017-02-14,Baron Neira Leon Rigoberto,Si
2017-02-14,Holguin Moreno Paola  Andrea,Si
2017-02-14,Macias Tovar Ernesto,Si
2017-02-14,Mejia Mejia Carlos  Felipe,Si
2017-02-14,Ramos Maya Alfredo,Si
2017-02-14,Rangel  Suarez Alfredo,Si
2017-02-14,Tovar Rey Nohora  Stella,No
2017-02-14,Uribe Velez Alvaro,No
2017-02-14,Valencia  Laserna Paloma,Si
2017-02-14,Guerra  de la Espriella Maria del Rosario,Si
2017-02-14,Amin Hernandez Jaime Alejandro,Si
2017-02-14,Henriquez Pinedo Honorio Miguel,Si
2017-02-14,Amin Escaf Miguel,Si
2017-02-14,Cabrera Baez Angel Custodio,Si
2017-02-14,Chamorro  Cruz William Jimmy,Si
2017-02-14,Garcia Zuccardi Andres,Si
2017-02-14,Gnecco Zuleta Jose  Alfredo,Si
2017-02-14,Pulgar Daza Eduardo Enrique,Si
2017-02-14,Villadiego Villadiego Sandra  Elena,No
2017-02-14,Rodriguez Rengifo Roosvelt,Si
2017-02-15,Vega  de Plazas Ruby Thania,No
2017-02-15,Andrade Serrano Hernan Francisco,No
2017-02-15,Asthon Giraldo Alvaro Antonio,Si
2017-02-15,Benedetti Villaneda Armando Alberto,No
2017-02-15,Celis Carrillo Bernabe,No
2017-02-15,Cepeda Sarabia Efrain Jose,Si
2017-02-15,Corzo Roman Juan Manuel,No
2017-02-15,Char Chaljub Arturo,No
2017-02-15,Duque Garcia Luis Fernando,No
2017-02-15,Enriquez Maya Carlos Eduardo,No
2017-02-15,Enriquez Rosero Manuel Mesias,No
2017-02-15,Galan Pachon Juan Manuel,Si
2017-02-15,Galvis Mendez Daira,No
2017-02-15,Garcia Realpe Guillermo,Si
2017-02-15,Gerlein Echeverria Roberto,No
2017-02-15,Guerra de la Espriella Antonio del Cristo,No
2017-02-15,Lopez Maya Alexander,No
2017-02-15,Mora Jaramillo Manuel Guillermo,No
2017-02-15,Name Cardozo Jose David,No
2017-02-15,Pedraza Gutierrez Jorge Hernando,No
2017-02-15,Restrepo Escobar Juan Carlos,No
2017-02-15,Robledo Castillo Jorge Enrique,No
2017-02-15,Rodriguez Sarmiento Milton Arlex,No
2017-02-15,Sierra Grajales Luis Emilio,No
2017-02-15,Velasco Chaves  Luis Fernando,No
2017-02-15,Aguilar Hurtado Nerthink Mauricio,No
2017-02-15,Avirama Avirama Marco Anibal,No
2017-02-15,Barreras Montealegre Roy Leonardo,No
2017-02-15,Besaile Fayad Musa,No
2017-02-15,Elias Vidal Bernardo Miguel,No
2017-02-15,Hoyos Giraldo German Dario,No
2017-02-15,Lizcano Arango Oscar Mauricio,No
2017-02-15,Martinez Aristizabal Maritza,No
2017-02-15,Garcia Burgos Nora Maria,No
2017-02-15,Merheg Marun Juan Samy,No
2017-02-15,Paredes Aguirre Myriam Alicia,No
2017-02-15,Suarez Mira Olga Lucia,Si
2017-02-15,Tamayo Tamayo Fernando Eustacio,No
2017-02-15,Casado de Lopez Arleth Patricia,No
2017-02-15,Delgado Ruiz Edinson,No
2017-02-15,Duran Barrera Jaime Enrique,Si
2017-02-15,Garcia Turbay Lidio,No
2017-02-15,Santos Marin Guillermo Antonio,Si
2017-02-15,Villalba Mosquera Rodrigo,Si
2017-02-15,Correa Jimenez Antonio Jose,No
2017-02-15,Garcia Romero Teresita,No
2017-02-15,Guerra Sotto Julio Miguel,No
2017-02-15,Motoa Solarte Carlos Fernando,Si
2017-02-15,Name Ivan Leonidas,No
2017-02-15,Vega Quiroz Doris Clemencia,No
2017-02-15,Andrade Casama Luis Evelis,No
2017-02-15,Castilla Salazar Jesus Alberto,No
2017-02-15,Cepeda Castro Ivan,No
2017-02-15,Niño Avendaño Senen Segundo,No
2017-02-15,Lopez Hernandez Claudia Nayibe,No
2017-02-15,Navarro Wolff Antonio Jose,No
2017-02-15,Ospina Gomez Jorge Ivan,No
2017-02-15,Prieto Riveros Jorge Eliecer,No
2017-02-15,Dusan Albin Velez Trujillo,No
2017-02-15,Martinez Rosales Rosmery,No
2017-02-15,Varon Cotrino German,No
2017-02-15,Alvarez Montenegro Javier Tato,No
2017-02-15,Cristo Bustos Andres,Si
2017-02-15,Fernandez Alcocer Mario Alberto,Si
2017-02-15,Gaviria Correa Sofia Alejandra,Si
2017-02-15,Morales Hoyos Viviane,No
2017-02-15,Serpa Uribe Horacio,No
2017-02-15,Acuña  Diaz Laureano Augusto,No
2017-02-15,Blel Scaf Nadya Georgette,No
2017-02-15,Delgado Martinez Javier Mauricio,No
2017-02-15,Gomez Jimenez Juan Diego,No
2017-02-15,Osorio  Salgado Nidia Marcela,No
2017-02-15,Pestana Rojas Yamina del Carmen,No
2017-02-15,Araujo Rumie Fernando Nicolas,No
2017-02-15,Bustamante Garcia Everth,No
2017-02-15,Cabrales Castillo Daniel  Alberto,No
2017-02-15,Castañeda Serrano Orlando,No
2017-02-15,Correa  Borrero Susana,No
2017-02-15,Duque Marquez Ivan,No
2017-02-15,Gaviria Velez Jose  Obdulio,No
2017-02-15,Baron Neira Leon Rigoberto,No
2017-02-15,Holguin Moreno Paola  Andrea,No
2017-02-15,Macias Tovar Ernesto,No
2017-02-15,Mejia Mejia Carlos  Felipe,No
2017-02-15,Ramos Maya Alfredo,No
2017-02-15,Rangel  Suarez Alfredo,No
2017-02-15,Tovar Rey Nohora  Stella,No
2017-02-15,Uribe Velez Alvaro,No
2017-02-15,Valencia  Laserna Paloma,No
2017-02-15,Guerra  de la Espriella Maria del Rosario,No
2017-02-15,Amin Hernandez Jaime Alejandro,No
2017-02-15,Henriquez Pinedo Honorio Miguel,No
2017-02-15,Amin Escaf Miguel,No
2017-02-15,Cabrera Baez Angel Custodio,Si
2017-02-15,Chamorro  Cruz William Jimmy,No
2017-02-15,Garcia Zuccardi Andres,No
2017-02-15,Gnecco Zuleta Jose  Alfredo,Si
2017-02-15,Pulgar Daza Eduardo Enrique,No
2017-02-15,Villadiego Villadiego Sandra  Elena,No
2017-02-15,Rodriguez Rengifo Roosvelt,No
2017-02-17,Vega  de Plazas Ruby Thania,Si
2017-02-17,Andrade Serrano Hernan Francisco,Si
2017-02-17,Asthon Giraldo Alvaro Antonio,No
2017-02-17,Benedetti Villaneda Armando Alberto,No
2017-02-17,Celis Carrillo Bernabe,No
2017-02-17,Cepeda Sarabia Efrain Jose,No
2017-02-17,Corzo Roman Juan Manuel,No
2017-02-17,Char Chaljub Arturo,Si
2017-02-17,Duque Garcia Luis Fernando,Si
2017-02-17,Enriquez Maya Carlos Eduardo,No
2017-02-17,Enriquez Rosero Manuel Mesias,No
2017-02-17,Galan Pachon Juan Manuel,No
2017-02-17,Galvis Mendez Daira,No
2017-02-17,Garcia Realpe Guillermo,Si
2017-02-17,Gerlein Echeverria Roberto,No
2017-02-17,Guerra de la Espriella Antonio del Cristo,No
2017-02-17,Lopez Maya Alexander,No
2017-02-17,Mora Jaramillo Manuel Guillermo,No
2017-02-17,Name Cardozo Jose David,No
2017-02-17,Pedraza Gutierrez Jorge Hernando,No
2017-02-17,Restrepo Escobar Juan Carlos,No
2017-02-17,Robledo Castillo Jorge Enrique,No
2017-02-17,Rodriguez Sarmiento Milton Arlex,No
2017-02-17,Sierra Grajales Luis Emilio,Si
2017-02-17,Velasco Chaves  Luis Fernando,Si
2017-02-17,Aguilar Hurtado Nerthink Mauricio,Si
2017-02-17,Avirama Avirama Marco Anibal,No
2017-02-17,Barreras Montealegre Roy Leonardo,No
2017-02-17,Besaile Fayad Musa,No
2017-02-17,Elias Vidal Bernardo Miguel,No
2017-02-17,Hoyos Giraldo German Dario,Si
2017-02-17,Lizcano Arango Oscar Mauricio,No
2017-02-17,Martinez Aristizabal Maritza,Si
2017-02-17,Garcia Burgos Nora Maria,No
2017-02-17,Merheg Marun Juan Samy,No
2017-02-17,Paredes Aguirre Myriam Alicia,Si
2017-02-17,Suarez Mira Olga Lucia,No
2017-02-17,Tamayo Tamayo Fernando Eustacio,Si
2017-02-17,Casado de Lopez Arleth Patricia,No
2017-02-17,Delgado Ruiz Edinson,Si
2017-02-17,Duran Barrera Jaime Enrique,No
2017-02-17,Garcia Turbay Lidio,Si
2017-02-17,Santos Marin Guillermo Antonio,No
2017-02-17,Villalba Mosquera Rodrigo,Si
2017-02-17,Correa Jimenez Antonio Jose,Si
2017-02-17,Garcia Romero Teresita,Si
2017-02-17,Guerra Sotto Julio Miguel,No
2017-02-17,Motoa Solarte Carlos Fernando,No
2017-02-17,Name Ivan Leonidas,No
2017-02-17,Vega Quiroz Doris Clemencia,Si
2017-02-17,Andrade Casama Luis Evelis,Si
2017-02-17,Castilla Salazar Jesus Alberto,No
2017-02-17,Cepeda Castro Ivan,No
2017-02-17,Niño Avendaño Senen Segundo,No
2017-02-17,Lopez Hernandez Claudia Nayibe,No
2017-02-17,Navarro Wolff Antonio Jose,No
2017-02-17,Ospina Gomez Jorge Ivan,No
2017-02-17,Prieto Riveros Jorge Eliecer,No
2017-02-17,Dusan Albin Velez Trujillo,Si
2017-02-17,Martinez Rosales Rosmery,No
2017-02-17,Varon Cotrino German,No
2017-02-17,Alvarez Montenegro Javier Tato,No
2017-02-17,Cristo Bustos Andres,Si
2017-02-17,Fernandez Alcocer Mario Alberto,Si
2017-02-17,Gaviria Correa Sofia Alejandra,No
2017-02-17,Morales Hoyos Viviane,Si
2017-02-17,Serpa Uribe Horacio,Si
2017-02-17,Acuña  Diaz Laureano Augusto,No
2017-02-17,Blel Scaf Nadya Georgette,No
2017-02-17,Delgado Martinez Javier Mauricio,Si
2017-02-17,Gomez Jimenez Juan Diego,Si
2017-02-17,Osorio  Salgado Nidia Marcela,Si
2017-02-17,Pestana Rojas Yamina del Carmen,No
2017-02-17,Araujo Rumie Fernando Nicolas,No
2017-02-17,Bustamante Garcia Everth,Si
2017-02-17,Cabrales Castillo Daniel  Alberto,No
2017-02-17,Castañeda Serrano Orlando,Si
2017-02-17,Correa  Borrero Susana,Si
2017-02-17,Duque Marquez Ivan,No
2017-02-17,Gaviria Velez Jose  Obdulio,No
2017-02-17,Baron Neira Leon Rigoberto,Si
2017-02-17,Holguin Moreno Paola  Andrea,Si
2017-02-17,Macias Tovar Ernesto,No
2017-02-17,Mejia Mejia Carlos  Felipe,Si
2017-02-17,Ramos Maya Alfredo,Si
2017-02-17,Rangel  Suarez Alfredo,No
2017-02-17,Tovar Rey Nohora  Stella,Si
2017-02-17,Uribe Velez Alvaro,Si
2017-02-17,Valencia  Laserna Paloma,Si
2017-02-17,Guerra  de la Espriella Maria del Rosario,No
2017-02-17,Amin Hernandez Jaime Alejandro,Si
2017-02-17,Henriquez Pinedo Honorio Miguel,Si
2017-02-17,Amin Escaf Miguel,No
2017-02-17,Cabrera Baez Angel Custodio,No
2017-02-17,Chamorro  Cruz William Jimmy,Si
2017-02-17,Garcia Zuccardi Andres,No
2017-02-17,Gnecco Zuleta Jose  Alfredo,No
2017-02-17,Pulgar Daza Eduardo Enrique,No
2017-02-17,Villadiego Villadiego Sandra  Elena,No
2017-02-22,Garcia Turbay Lidio,No
2017-02-17,Rodriguez Rengifo Roosvelt,No
2017-02-21,Vega  de Plazas Ruby Thania,No
2017-02-21,Andrade Serrano Hernan Francisco,Si
2017-02-21,Asthon Giraldo Alvaro Antonio,Si
2017-02-21,Benedetti Villaneda Armando Alberto,Si
2017-02-21,Celis Carrillo Bernabe,Si
2017-02-21,Cepeda Sarabia Efrain Jose,Si
2017-02-21,Corzo Roman Juan Manuel,Si
2017-02-21,Char Chaljub Arturo,No
2017-02-21,Duque Garcia Luis Fernando,Si
2017-02-21,Enriquez Maya Carlos Eduardo,Si
2017-02-21,Enriquez Rosero Manuel Mesias,Si
2017-02-21,Galan Pachon Juan Manuel,Si
2017-02-21,Galvis Mendez Daira,Si
2017-02-21,Garcia Realpe Guillermo,Si
2017-02-21,Gerlein Echeverria Roberto,No
2017-02-21,Guerra de la Espriella Antonio del Cristo,Si
2017-02-21,Lopez Maya Alexander,Si
2017-02-21,Mora Jaramillo Manuel Guillermo,Si
2017-02-21,Name Cardozo Jose David,No
2017-02-21,Pedraza Gutierrez Jorge Hernando,Si
2017-02-21,Restrepo Escobar Juan Carlos,Si
2017-02-21,Robledo Castillo Jorge Enrique,No
2017-02-21,Rodriguez Sarmiento Milton Arlex,Si
2017-02-21,Sierra Grajales Luis Emilio,No
2017-02-21,Velasco Chaves  Luis Fernando,No
2017-02-21,Aguilar Hurtado Nerthink Mauricio,Si
2017-02-21,Avirama Avirama Marco Anibal,Si
2017-02-21,Barreras Montealegre Roy Leonardo,Si
2017-02-21,Besaile Fayad Musa,No
2017-02-21,Elias Vidal Bernardo Miguel,Si
2017-02-21,Hoyos Giraldo German Dario,Si
2017-02-21,Lizcano Arango Oscar Mauricio,Si
2017-02-21,Martinez Aristizabal Maritza,Si
2017-02-21,Garcia Burgos Nora Maria,No
2017-02-21,Merheg Marun Juan Samy,Si
2017-02-21,Paredes Aguirre Myriam Alicia,Si
2017-02-21,Suarez Mira Olga Lucia,No
2017-02-21,Tamayo Tamayo Fernando Eustacio,No
2017-02-21,Casado de Lopez Arleth Patricia,Si
2017-02-21,Delgado Ruiz Edinson,Si
2017-02-21,Duran Barrera Jaime Enrique,No
2017-02-21,Garcia Turbay Lidio,No
2017-02-21,Santos Marin Guillermo Antonio,No
2017-02-21,Villalba Mosquera Rodrigo,Si
2017-02-21,Correa Jimenez Antonio Jose,Si
2017-02-21,Garcia Romero Teresita,No
2017-02-21,Guerra Sotto Julio Miguel,Si
2017-02-21,Motoa Solarte Carlos Fernando,No
2017-02-21,Name Ivan Leonidas,No
2017-02-21,Vega Quiroz Doris Clemencia,Si
2017-02-21,Andrade Casama Luis Evelis,Si
2017-02-21,Castilla Salazar Jesus Alberto,Si
2017-02-21,Cepeda Castro Ivan,No
2017-02-21,Niño Avendaño Senen Segundo,Si
2017-02-21,Lopez Hernandez Claudia Nayibe,Si
2017-02-21,Navarro Wolff Antonio Jose,Si
2017-02-21,Ospina Gomez Jorge Ivan,Si
2017-02-21,Prieto Riveros Jorge Eliecer,Si
2017-02-21,Dusan Albin Velez Trujillo,Si
2017-02-21,Martinez Rosales Rosmery,No
2017-02-21,Varon Cotrino German,No
2017-02-21,Alvarez Montenegro Javier Tato,No
2017-02-21,Cristo Bustos Andres,Si
2017-02-21,Fernandez Alcocer Mario Alberto,Si
2017-02-21,Gaviria Correa Sofia Alejandra,Si
2017-02-21,Morales Hoyos Viviane,Si
2017-02-21,Serpa Uribe Horacio,Si
2017-02-21,Acuña  Diaz Laureano Augusto,No
2017-02-21,Blel Scaf Nadya Georgette,No
2017-02-21,Delgado Martinez Javier Mauricio,Si
2017-02-21,Gomez Jimenez Juan Diego,No
2017-02-21,Osorio  Salgado Nidia Marcela,Si
2017-02-21,Pestana Rojas Yamina del Carmen,No
2017-02-21,Araujo Rumie Fernando Nicolas,No
2017-02-21,Bustamante Garcia Everth,No
2017-02-21,Cabrales Castillo Daniel  Alberto,No
2017-02-21,Castañeda Serrano Orlando,Si
2017-02-21,Correa  Borrero Susana,Si
2017-02-21,Duque Marquez Ivan,Si
2017-02-21,Gaviria Velez Jose  Obdulio,No
2017-02-21,Baron Neira Leon Rigoberto,Si
2017-02-21,Holguin Moreno Paola  Andrea,No
2017-02-21,Macias Tovar Ernesto,No
2017-02-21,Mejia Mejia Carlos  Felipe,No
2017-02-21,Ramos Maya Alfredo,No
2017-02-21,Rangel  Suarez Alfredo,Si
2017-02-21,Tovar Rey Nohora  Stella,No
2017-02-21,Uribe Velez Alvaro,No
2017-02-21,Valencia  Laserna Paloma,No
2017-02-21,Guerra  de la Espriella Maria del Rosario,Si
2017-02-21,Amin Hernandez Jaime Alejandro,No
2017-02-21,Henriquez Pinedo Honorio Miguel,No
2017-02-21,Amin Escaf Miguel,Si
2017-02-21,Cabrera Baez Angel Custodio,Si
2017-02-21,Chamorro  Cruz William Jimmy,Si
2017-02-21,Garcia Zuccardi Andres,Si
2017-02-21,Gnecco Zuleta Jose  Alfredo,Si
2017-02-21,Pulgar Daza Eduardo Enrique,No
2017-02-21,Villadiego Villadiego Sandra  Elena,Si
2017-02-21,Rodriguez Rengifo Roosvelt,Si
2017-02-22,Vega  de Plazas Ruby Thania,No
2017-02-22,Andrade Serrano Hernan Francisco,Si
2017-02-22,Asthon Giraldo Alvaro Antonio,Si
2017-02-22,Benedetti Villaneda Armando Alberto,No
2017-02-22,Celis Carrillo Bernabe,No
2017-02-22,Cepeda Sarabia Efrain Jose,No
2017-02-22,Corzo Roman Juan Manuel,No
2017-02-22,Char Chaljub Arturo,No
2017-02-22,Duque Garcia Luis Fernando,No
2017-02-22,Enriquez Maya Carlos Eduardo,No
2017-02-22,Enriquez Rosero Manuel Mesias,No
2017-02-22,Galan Pachon Juan Manuel,No
2017-02-22,Galvis Mendez Daira,No
2017-02-22,Garcia Realpe Guillermo,No
2017-02-22,Gerlein Echeverria Roberto,No
2017-02-22,Guerra de la Espriella Antonio del Cristo,No
2017-02-22,Lopez Maya Alexander,No
2017-02-22,Mora Jaramillo Manuel Guillermo,No
2017-02-22,Name Cardozo Jose David,No
2017-02-22,Pedraza Gutierrez Jorge Hernando,No
2017-02-22,Restrepo Escobar Juan Carlos,No
2017-02-22,Robledo Castillo Jorge Enrique,No
2017-02-22,Rodriguez Sarmiento Milton Arlex,No
2017-02-22,Sierra Grajales Luis Emilio,No
2017-02-22,Velasco Chaves  Luis Fernando,No
2017-02-22,Aguilar Hurtado Nerthink Mauricio,Si
2017-02-22,Avirama Avirama Marco Anibal,No
2017-02-22,Barreras Montealegre Roy Leonardo,No
2017-02-22,Besaile Fayad Musa,No
2017-02-22,Elias Vidal Bernardo Miguel,No
2017-02-22,Hoyos Giraldo German Dario,No
2017-02-22,Lizcano Arango Oscar Mauricio,No
2017-02-22,Martinez Aristizabal Maritza,No
2017-02-22,Garcia Burgos Nora Maria,No
2017-02-22,Merheg Marun Juan Samy,No
2017-02-22,Paredes Aguirre Myriam Alicia,No
2017-02-22,Suarez Mira Olga Lucia,No
2017-02-22,Tamayo Tamayo Fernando Eustacio,No
2017-02-22,Casado de Lopez Arleth Patricia,No
2017-02-22,Delgado Ruiz Edinson,No
2017-02-22,Duran Barrera Jaime Enrique,No
2017-02-22,Santos Marin Guillermo Antonio,No
2017-02-22,Villalba Mosquera Rodrigo,No
2017-02-22,Correa Jimenez Antonio Jose,No
2017-02-22,Garcia Romero Teresita,No
2017-02-22,Guerra Sotto Julio Miguel,No
2017-02-22,Motoa Solarte Carlos Fernando,No
2017-02-22,Name Ivan Leonidas,No
2017-02-22,Vega Quiroz Doris Clemencia,No
2017-02-22,Andrade Casama Luis Evelis,Si
2017-02-22,Castilla Salazar Jesus Alberto,No
2017-02-22,Cepeda Castro Ivan,No
2017-02-22,Niño Avendaño Senen Segundo,No
2017-02-22,Lopez Hernandez Claudia Nayibe,No
2017-02-22,Navarro Wolff Antonio Jose,No
2017-02-22,Ospina Gomez Jorge Ivan,No
2017-02-22,Prieto Riveros Jorge Eliecer,No
2017-02-22,Dusan Albin Velez Trujillo,No
2017-02-22,Martinez Rosales Rosmery,No
2017-02-22,Varon Cotrino German,No
2017-02-22,Alvarez Montenegro Javier Tato,No
2017-02-22,Cristo Bustos Andres,No
2017-02-22,Fernandez Alcocer Mario Alberto,No
2017-02-22,Gaviria Correa Sofia Alejandra,No
2017-02-22,Morales Hoyos Viviane,No
2017-02-22,Serpa Uribe Horacio,No
2017-02-22,Acuña  Diaz Laureano Augusto,Si
2017-02-22,Blel Scaf Nadya Georgette,No
2017-02-22,Delgado Martinez Javier Mauricio,No
2017-02-22,Gomez Jimenez Juan Diego,No
2017-02-22,Osorio  Salgado Nidia Marcela,No
2017-02-22,Pestana Rojas Yamina del Carmen,No
2017-02-22,Araujo Rumie Fernando Nicolas,Si
2017-02-22,Bustamante Garcia Everth,No
2017-02-22,Cabrales Castillo Daniel  Alberto,No
2017-02-22,Castañeda Serrano Orlando,No
2017-02-22,Correa  Borrero Susana,No
2017-02-22,Duque Marquez Ivan,No
2017-02-22,Gaviria Velez Jose  Obdulio,No
2017-02-22,Baron Neira Leon Rigoberto,No
2017-02-22,Holguin Moreno Paola  Andrea,No
2017-02-22,Macias Tovar Ernesto,No
2017-02-22,Mejia Mejia Carlos  Felipe,No
2017-02-22,Ramos Maya Alfredo,No
2017-02-22,Rangel  Suarez Alfredo,No
2017-02-22,Tovar Rey Nohora  Stella,No
2017-02-22,Uribe Velez Alvaro,No
2017-02-22,Valencia  Laserna Paloma,No
2017-02-22,Guerra  de la Espriella Maria del Rosario,No
