ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10001248,HY190806,03/19/2015 03:00:00 PM,063XX S MORGAN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,724.00,7.00,16.00,68,14,1170730,1862880,2015,02/10/2018 15:50,41.77922064,-87.64963288,"(41.779220641, -87.649632877)"
10001249,HY190854,03/19/2015 04:00:00 PM,020XX N KEDZIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,1413.00,14.00,35.00,22,14,1154716,1913361,2015,02/10/2018 15:50,41.9180808,-87.70699241,"(41.918080797, -87.706992408)"
10001250,HY190675,03/18/2015 03:00:00 PM,067XX S PAULINA ST,810,THEFT,OVER $500,"SCHOOL, PUBLIC, BUILDING",false,false,725.00,7.00,15.00,67,6,1166173,1859971,2015,02/10/2018 15:50,41.77133618,-87.66642202,"(41.771336177, -87.666422021)"
10001256,HY190846,03/19/2015 12:15:00 PM,075XX S LANGLEY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,624.00,6.00,6.00,69,08B,1182202,1855132,2015,02/10/2018 15:50,41.75770137,-87.6078153,"(41.757701371, -87.6078153)"
10001257,HY190509,03/19/2015 12:20:00 PM,060XX S PAULINA ST,460,BATTERY,SIMPLE,SIDEWALK,false,false,714.00,7.00,15.00,67,08B,1166045,1864611,2015,02/10/2018 15:50,41.78407166,-87.66675939,"(41.784071657, -87.666759385)"
10001258,HY190831,03/19/2015 12:00:00 AM,065XX S CALIFORNIA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,831.00,8.00,15.00,66,08B,1158838,1861134,2015,02/10/2018 15:50,41.77468055,-87.69327801,"(41.774680553, -87.69327801)"
10001259,HY190322,03/19/2015 08:00:00 AM,019XX W 71ST ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,STREET,false,true,735.00,7.00,17.00,67,20,1164761,1857588,2015,02/10/2018 15:50,41.76482683,-87.67166514,"(41.76482683, -87.671665135)"
10001260,HY190877,03/19/2015 10:30:00 AM,054XX S ST LOUIS AVE,890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,822.00,8.00,14.00,63,6,1153967,1868504,2015,02/10/2018 15:50,41.79500303,-87.71093894,"(41.795003027, -87.710938936)"
10001261,HY190859,03/19/2015 03:46:00 PM,094XX S LA SALLE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,true,false,634.00,6.00,21.00,49,18,1176942,1842337,2015,02/10/2018 15:50,41.72271042,-87.62747702,"(41.722710417, -87.627477022)"
10001262,HY190810,03/19/2015 03:25:00 PM,077XX S INDIANA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,623.00,6.00,6.00,69,08B,1178933,1853783,2015,02/10/2018 15:50,41.75407459,-87.61983668,"(41.754074592, -87.61983668)"
10001263,HY190823,03/19/2015 04:16:00 PM,068XX S GREEN ST,496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,true,true,723.00,7.00,17.00,68,04B,1171816,1859513,2015,02/10/2018 15:50,41.76995743,-87.64575019,"(41.769957431, -87.64575019)"
10001265,HY190856,03/19/2015 04:50:00 PM,017XX E 73RD PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,324.00,3.00,8.00,43,14,1189300,1856594,2015,02/10/2018 15:50,41.76154602,-87.58175558,"(41.761546016, -87.581755579)"
10001266,HY190861,03/19/2015 04:23:00 PM,0000X W K9 ST,460,BATTERY,SIMPLE,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,true,false,1653.00,16.00,41.00,76,08B,1102552,1933768,2015,02/10/2018 15:50,41.97496625,-87.89827081,"(41.974966251, -87.898270808)"
10001267,HY190735,03/18/2015 12:05:00 PM,062XX S STONY ISLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,true,314.00,3.00,5.00,42,08B,1187940,1864073,2015,02/10/2018 15:50,41.78210152,-87.586502,"(41.78210152, -87.586502002)"
10001269,HY190865,03/19/2015 04:50:00 PM,060XX N TROY ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,false,2413.00,24.00,50.00,2,14,1154255,1940410,2015,02/10/2018 15:50,41.99231427,-87.70796094,"(41.99231427, -87.707960942)"
10001270,HY190759,02/11/2015 10:00,001XX N LOTUS AVE,560,ASSAULT,SIMPLE,RESIDENCE,false,false,1523.00,15.00,28.00,25,08A,1139926,1900595,2015,02/10/2018 15:50,41.88333293,-87.76164493,"(41.883332927, -87.761644927)"
10001271,HY190677,03/19/2015 10:00:00 AM,059XX S EMERALD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,711.00,7.00,20.00,68,26,1172310,1865593,2015,02/10/2018 15:50,41.7866308,-87.64376069,"(41.786630802, -87.643760687)"
10001272,HY190743,03/19/2015 01:30:00 PM,033XX N WESTERN AVE,560,ASSAULT,SIMPLE,BANK,false,false,1921.00,19.00,47.00,5,08A,1159750,1922221,2015,02/10/2018 15:50,41.94229086,-87.68825225,"(41.942290859, -87.688252251)"
10001273,HY190722,03/19/2015 10:00:00 AM,002XX W MONROE ST,820,THEFT,$500 AND UNDER,STREET,false,true,122.00,1.00,2.00,32,6,1174647,1899876,2015,02/10/2018 15:50,41.88065447,-87.63416896,"(41.88065447, -87.634168963)"
10001277,HY190781,03/18/2015 07:00:00 PM,017XX N KEELER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,2534.00,25.00,30.00,20,08B,1148114,1911308,2015,02/10/2018 15:50,41.91257692,-87.73130168,"(41.912576915, -87.731301676)"
10001278,HY190862,02/04/2015 12:00,015XX S SPAULDING AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,false,false,1021.00,10.00,24.00,29,11,1154616,1892229,2015,02/10/2018 15:50,41.86009453,-87.70792569,"(41.860094531, -87.707925692)"
10001279,HY190911,03/19/2015 04:30:00 PM,002XX W 110TH ST,610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,false,false,513.00,5.00,34.00,49,5,1176667,1831996,2015,02/10/2018 15:50,41.69433945,-87.62879422,"(41.694339447, -87.628794218)"
10001280,HY190912,03/19/2015 06:00:00 AM,009XX W 76TH ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,false,621.00,6.00,17.00,71,26,1171195,1854436,2015,02/10/2018 15:50,41.75603911,-87.64817474,"(41.756039108, -87.64817474)"
10001282,HY190841,03/19/2015 04:05:00 PM,048XX S INDIANA AVE,320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,true,224.00,2.00,3.00,38,3,1178416,1873004,2015,02/10/2018 15:50,41.80683071,-87.62114791,"(41.806830714, -87.621147914)"
10001284,HY190818,03/19/2015 03:39:00 PM,050XX S PRAIRIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,224.00,2.00,3.00,38,18,1178893,1871724,2015,02/10/2018 15:50,41.80330742,-87.61943744,"(41.803307422, -87.61943744)"
10001285,HY190715,03/18/2015 04:00:00 PM,032XX S CALUMET AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,"SCHOOL, PRIVATE, GROUNDS",false,false,211.00,2.00,2.00,35,11,1179125,1883686,2015,02/10/2018 15:50,41.83612682,-87.61822148,"(41.836126824, -87.618221478)"
10001286,HY190920,03/19/2015 04:09:00 PM,052XX S WELLS ST,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,SIDEWALK,true,false,935.00,9.00,3.00,37,26,1175493,1870161,2015,02/10/2018 15:50,41.79909521,-87.63195355,"(41.799095213, -87.631953551)"
10001288,HY190681,09/01/2014 14:00,014XX S INDIANA AVE,820,THEFT,$500 AND UNDER,NURSING HOME/RETIREMENT HOME,false,false,132.00,1.00,2.00,33,6,1177886,1893687,2014,02/10/2018 15:50,41.86359847,-87.62246398,"(41.863598471, -87.622463983)"
10001289,HY190882,03/19/2015 04:55:00 PM,001XX E 51ST ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,true,true,224.00,2.00,3.00,38,08B,1178172,1871245,2015,02/10/2018 15:50,41.8020094,-87.62209621,"(41.802009404, -87.622096206)"
10001290,HY190860,03/19/2015 04:00:00 PM,013XX E 53RD ST,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,false,false,234.00,2.00,4.00,41,08A,1186303,1870401,2015,02/10/2018 15:50,41.79950491,-87.59230362,"(41.799504909, -87.592303622)"
10001293,HY190889,03/19/2015 05:00:00 PM,002XX S STATE ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,113.00,1.00,42.00,32,26,1176418,1899146,2015,02/10/2018 15:50,41.87861153,-87.62768812,"(41.878611533, -87.627688116)"
10001294,HY190796,03/19/2015 03:30:00 PM,044XX W THOMAS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,false,1111.00,11.00,37.00,23,14,1146495,1906956,2015,02/10/2018 15:50,41.9006656,-87.73736061,"(41.900665603, -87.737360606)"
10001295,HY190936,03/19/2015 06:55:00 AM,036XX N LARAMIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,1634.00,16.00,38.00,15,14,1141056,1923536,2015,02/10/2018 15:50,41.94626483,-87.75692927,"(41.946264827, -87.756929273)"
10001298,HY190857,03/19/2015 04:47:00 PM,036XX W HIRSCH ST,460,BATTERY,SIMPLE,STREET,true,true,2535.00,25.00,26.00,23,08B,1151600,1909065,2015,02/10/2018 15:50,41.90635406,-87.71855398,"(41.906354055, -87.718553977)"
10001299,HY190771,03/19/2015 11:00:00 AM,046XX W NORTH AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,2533.00,25.00,37.00,25,6,1145011,1910225,2015,02/10/2018 15:50,41.90966425,-87.74272882,"(41.909664252, -87.742728815)"
10001300,HY189891,03/18/2015 07:50:00 PM,045XX S LAWLER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,814.00,8.00,23.00,56,08B,1143453,1874164,2015,02/10/2018 15:50,41.81073739,-87.74935337,"(41.810737392, -87.749353374)"
10001301,HY190850,03/19/2015 02:30:00 PM,012XX N WELLS ST,820,THEFT,$500 AND UNDER,STREET,false,false,1821.00,18.00,43.00,8,6,1174486,1908546,2015,02/10/2018 15:50,41.90444903,-87.63450085,"(41.904449028, -87.634500846)"
10001303,HY190662,03/18/2015 01:49:00 PM,057XX S AUSTIN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,811.00,8.00,23.00,56,11,1137361,1865901,2015,02/10/2018 15:50,41.78817372,-87.77189663,"(41.78817372, -87.771896627)"
10001304,HY190767,03/19/2015 03:00:00 PM,041XX W WILCOX ST,313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,false,false,1115.00,11.00,28.00,26,3,1148916,1899016,2015,02/10/2018 15:50,41.87883089,-87.72867356,"(41.87883089, -87.728673561)"
10001305,HY190953,03/19/2015 05:45:00 PM,087XX S ELIZABETH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,2222.00,22.00,21.00,71,18,1169520,1846795,2015,02/10/2018 15:50,41.7351076,-87.65453415,"(41.735107597, -87.654534145)"
10165285,HY353339,07/24/2015 12:00:00 AM,021XX S ALLPORT ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1235.00,12.00,25.00,31,14,1168363,1890056,2015,02/10/2018 15:50,41.85384576,-87.65752698,"(41.85384576, -87.657526977)"
10001306,HY190742,03/19/2015 03:21:00 PM,041XX W ARTHINGTON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1132.00,11.00,24.00,26,08B,1148733,1895788,2015,02/10/2018 15:50,41.86997642,-87.7294289,"(41.86997642, -87.729428901)"
10001307,HY190683,03/05/2015 2:00,050XX W CRYSTAL ST,820,THEFT,$500 AND UNDER,STREET,false,false,2533.00,25.00,37.00,25,6,1142515,1907851,2015,02/10/2018 15:50,41.90319653,-87.75195728,"(41.903196526, -87.751957281)"
10001309,HY190864,03/19/2015 04:30:00 PM,051XX S HOYNE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,932.00,9.00,16.00,61,7,1163223,1870715,2015,02/10/2018 15:50,41.80088138,-87.67693507,"(41.800881379, -87.676935066)"
10001310,HY190828,03/19/2015 04:09:00 PM,038XX W 62ND ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,823.00,8.00,13.00,65,08B,1151788,1863216,2015,02/10/2018 15:50,41.78053497,-87.71906797,"(41.780534965, -87.719067965)"
10001311,HY190951,03/17/2015 03:00:00 PM,069XX S JUSTINE ST,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,false,734.00,7.00,17.00,67,2,1167202,1858723,2015,02/10/2018 15:50,41.76788954,-87.66268573,"(41.767889544, -87.662685731)"
10001312,HY190955,03/19/2015 05:45:00 PM,062XX S CAMPBELL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,true,825.00,8.00,15.00,66,08B,1160774,1863263,2015,02/10/2018 15:50,41.78048307,-87.68612216,"(41.780483067, -87.686122155)"
10001314,HY190990,03/17/2015 10:00:00 AM,024XX W 63RD ST,820,THEFT,$500 AND UNDER,APARTMENT,false,false,825.00,8.00,15.00,66,6,1160999,1862810,2015,02/10/2018 15:50,41.77923532,-87.68530978,"(41.779235322, -87.685309777)"
10001315,HY190829,03/19/2015 03:50:00 PM,081XX S MARSHFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,614.00,6.00,21.00,71,14,1166759,1850696,2015,02/10/2018 15:50,41.74587182,-87.66453826,"(41.74587182, -87.664538263)"
10001316,HY190840,03/19/2015 02:37:00 PM,040XX W GRENSHAW ST,460,BATTERY,SIMPLE,RESIDENCE,false,true,1132.00,11.00,24.00,29,08B,1149695,1894737,2015,02/10/2018 15:50,41.86707373,-87.72592438,"(41.867073727, -87.725924382)"
10001317,HY190826,03/19/2015 04:20:00 PM,075XX S RACINE AVE,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,612.00,6.00,17.00,71,08B,1169629,1854690,2015,02/10/2018 15:50,41.7567702,-87.65390643,"(41.756770198, -87.653906431)"
10001321,HY190844,03/19/2015 04:25:00 PM,039XX W DIVERSEY AVE,560,ASSAULT,SIMPLE,STREET,false,false,2523.00,25.00,30.00,21,08A,1149421,1918323,2015,02/10/2018 15:50,41.93180144,-87.72631763,"(41.931801441, -87.726317628)"
10001323,HY190904,03/19/2015 03:45:00 PM,016XX W WALNUT ST,4510,OTHER OFFENSE,PROBATION VIOLATION,GOVERNMENT BUILDING/PROPERTY,true,false,1215.00,12.00,27.00,28,26,1165374,1901800,2015,02/10/2018 15:50,41.88613633,-87.66816368,"(41.886136329, -87.668163684)"
10001324,HY190945,03/19/2015 10:00:00 AM,074XX S COLES AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,334.00,3.00,7.00,43,5,1195250,1856546,2015,02/10/2018 15:50,41.76126958,-87.55995028,"(41.761269577, -87.559950282)"
10001325,HY190874,03/18/2015 08:30:00 AM,012XX W GRENSHAW ST,820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1231.00,12.00,2.00,28,6,1168082,1895138,2015,02/10/2018 15:50,41.86779726,-87.65841172,"(41.867797261, -87.658411716)"
