name,Fecha,Sexo,CantidadTotal
Amenazas,26/03/2017,FEMENINO,37
Amenazas,26/03/2017,MASCULINO,41
Amenazas,27/03/2017,FEMENINO,46
Amenazas,27/03/2017,MASCULINO,55
Amenazas,28/03/2017,FEMENINO,43
Amenazas,28/03/2017,MASCULINO,89
Amenazas,29/03/2017,FEMENINO,41
Amenazas,29/03/2017,MASCULINO,33
Amenazas,30/03/2017,FEMENINO,35
Amenazas,30/03/2017,MASCULINO,53
Amenazas,31/03/2017,FEMENINO,43
Amenazas,31/03/2017,MASCULINO,36
Amenazas,01/04/2017,FEMENINO,51
Amenazas,01/04/2017,MASCULINO,54
Amenazas,02/04/2017,FEMENINO,46
Amenazas,02/04/2017,MASCULINO,52
Amenazas,03/04/2017,FEMENINO,50
Amenazas,03/04/2017,MASCULINO,73
Amenazas,04/04/2017,FEMENINO,43
Amenazas,04/04/2017,MASCULINO,62
Amenazas,05/04/2017,FEMENINO,50
Amenazas,05/04/2017,MASCULINO,59
Amenazas,06/04/2017,FEMENINO,39
Amenazas,06/04/2017,MASCULINO,66
Amenazas,07/04/2017,FEMENINO,36
Amenazas,07/04/2017,MASCULINO,58
Amenazas,08/04/2017,FEMENINO,34
Amenazas,08/04/2017,MASCULINO,44
Amenazas,09/04/2017,FEMENINO,32
Amenazas,09/04/2017,MASCULINO,38
Amenazas,10/04/2017,FEMENINO,42
Amenazas,10/04/2017,MASCULINO,55
Amenazas,11/04/2017,FEMENINO,28
Amenazas,11/04/2017,MASCULINO,32
Amenazas,12/04/2017,FEMENINO,30
Amenazas,12/04/2017,MASCULINO,37
Amenazas,13/04/2017,FEMENINO,35
Amenazas,13/04/2017,MASCULINO,47
Amenazas,14/04/2017,FEMENINO,24
Amenazas,14/04/2017,MASCULINO,18
Amenazas,15/04/2017,-,1
Amenazas,15/04/2017,FEMENINO,43
Amenazas,15/04/2017,MASCULINO,49
Amenazas,16/04/2017,FEMENINO,41
Amenazas,16/04/2017,MASCULINO,50
Amenazas,17/04/2017,FEMENINO,45
Amenazas,17/04/2017,MASCULINO,54
Amenazas,18/04/2017,FEMENINO,64
Amenazas,18/04/2017,MASCULINO,53
Amenazas,19/04/2017,FEMENINO,43
Amenazas,19/04/2017,MASCULINO,67
Amenazas,20/04/2017,FEMENINO,49
Amenazas,20/04/2017,MASCULINO,55
Amenazas,21/04/2017,FEMENINO,59
Amenazas,21/04/2017,MASCULINO,52
Amenazas,22/04/2017,FEMENINO,36
Amenazas,22/04/2017,MASCULINO,42
Amenazas,23/04/2017,FEMENINO,60
Amenazas,23/04/2017,MASCULINO,47
Amenazas,24/04/2017,FEMENINO,41
Amenazas,24/04/2017,MASCULINO,59
Amenazas,25/04/2017,FEMENINO,38
Amenazas,25/04/2017,MASCULINO,55
Amenazas,26/04/2017,FEMENINO,46
Amenazas,26/04/2017,MASCULINO,46
Amenazas,27/04/2017,FEMENINO,48
Amenazas,27/04/2017,MASCULINO,52
Amenazas,28/04/2017,FEMENINO,58
Amenazas,28/04/2017,MASCULINO,48
Amenazas,29/04/2017,FEMENINO,20
Amenazas,29/04/2017,MASCULINO,30
Amenazas,30/04/2017,FEMENINO,37
Amenazas,30/04/2017,MASCULINO,53
Amenazas,01/05/2017,FEMENINO,42
Amenazas,01/05/2017,MASCULINO,77
Amenazas,02/05/2017,FEMENINO,47
Amenazas,02/05/2017,MASCULINO,54
Amenazas,03/05/2017,FEMENINO,43
Amenazas,03/05/2017,MASCULINO,50
Amenazas,04/05/2017,FEMENINO,46
Amenazas,04/05/2017,MASCULINO,69
Amenazas,05/05/2017,FEMENINO,57
Amenazas,05/05/2017,MASCULINO,65
Amenazas,06/05/2017,FEMENINO,28
Amenazas,06/05/2017,MASCULINO,40
Amenazas,07/05/2017,FEMENINO,47
Amenazas,07/05/2017,MASCULINO,49
Amenazas,08/05/2017,FEMENINO,66
Amenazas,08/05/2017,MASCULINO,70
Amenazas,09/05/2017,FEMENINO,46
Amenazas,09/05/2017,MASCULINO,58
Amenazas,10/05/2017,FEMENINO,51
Amenazas,10/05/2017,MASCULINO,55
Amenazas,11/05/2017,FEMENINO,36
Amenazas,11/05/2017,MASCULINO,41
Amenazas,12/05/2017,FEMENINO,38
Amenazas,12/05/2017,MASCULINO,48
Amenazas,13/05/2017,FEMENINO,33
Amenazas,13/05/2017,MASCULINO,53
Amenazas,14/05/2017,FEMENINO,53
Amenazas,14/05/2017,MASCULINO,60
Amenazas,15/05/2017,FEMENINO,41
Amenazas,15/05/2017,MASCULINO,73
Amenazas,16/05/2017,FEMENINO,46
Amenazas,16/05/2017,MASCULINO,55
Amenazas,17/05/2017,FEMENINO,46
Amenazas,17/05/2017,MASCULINO,60
Amenazas,18/05/2017,FEMENINO,52
Amenazas,18/05/2017,MASCULINO,47
Amenazas,19/05/2017,FEMENINO,43
Amenazas,19/05/2017,MASCULINO,55
Amenazas,20/05/2017,FEMENINO,52
Amenazas,20/05/2017,MASCULINO,44
Amenazas,21/05/2017,FEMENINO,40
Amenazas,21/05/2017,MASCULINO,64
Amenazas,22/05/2017,FEMENINO,38
Amenazas,22/05/2017,MASCULINO,67
Amenazas,23/05/2017,FEMENINO,57
Amenazas,23/05/2017,MASCULINO,56
Amenazas,24/05/2017,FEMENINO,54
Amenazas,24/05/2017,MASCULINO,56
Amenazas,25/05/2017,FEMENINO,50
Amenazas,25/05/2017,MASCULINO,62
Amenazas,26/05/2017,FEMENINO,49
Amenazas,26/05/2017,MASCULINO,51
Amenazas,27/05/2017,FEMENINO,44
Amenazas,27/05/2017,MASCULINO,40
Amenazas,28/05/2017,-,1
Amenazas,28/05/2017,FEMENINO,42
Amenazas,28/05/2017,MASCULINO,45
Amenazas,29/05/2017,FEMENINO,30
Amenazas,29/05/2017,MASCULINO,33
Amenazas,30/05/2017,FEMENINO,38
Amenazas,30/05/2017,MASCULINO,48
Amenazas,31/05/2017,FEMENINO,41
Amenazas,31/05/2017,MASCULINO,38
Amenazas,01/06/2017,FEMENINO,53
Amenazas,01/06/2017,MASCULINO,91
Amenazas,02/06/2017,FEMENINO,38
Amenazas,02/06/2017,MASCULINO,49
Amenazas,03/06/2017,FEMENINO,40
Amenazas,03/06/2017,MASCULINO,51
Amenazas,04/06/2017,FEMENINO,37
Amenazas,04/06/2017,MASCULINO,45
Amenazas,05/06/2017,FEMENINO,42
Amenazas,05/06/2017,MASCULINO,55
Amenazas,06/06/2017,FEMENINO,43
Amenazas,06/06/2017,MASCULINO,57
Amenazas,07/06/2017,FEMENINO,50
Amenazas,07/06/2017,MASCULINO,56
Amenazas,08/06/2017,FEMENINO,40
Amenazas,08/06/2017,MASCULINO,47
Amenazas,09/06/2017,FEMENINO,28
Amenazas,09/06/2017,MASCULINO,62
Amenazas,10/06/2017,FEMENINO,46
Amenazas,10/06/2017,MASCULINO,58
Amenazas,11/06/2017,FEMENINO,49
Amenazas,11/06/2017,MASCULINO,62
Amenazas,12/06/2017,FEMENINO,39
Amenazas,12/06/2017,MASCULINO,44
Amenazas,13/06/2017,FEMENINO,51
Amenazas,13/06/2017,MASCULINO,53
Amenazas,14/06/2017,FEMENINO,40
Amenazas,14/06/2017,MASCULINO,48
Amenazas,15/06/2017,FEMENINO,42
Amenazas,15/06/2017,MASCULINO,53
Amenazas,16/06/2017,FEMENINO,30
Amenazas,16/06/2017,MASCULINO,50
Amenazas,17/06/2017,FEMENINO,31
Amenazas,17/06/2017,MASCULINO,39
Amenazas,18/06/2017,FEMENINO,31
Amenazas,18/06/2017,MASCULINO,43
Amenazas,19/06/2017,FEMENINO,31
Amenazas,19/06/2017,MASCULINO,33
Amenazas,20/06/2017,FEMENINO,53
Amenazas,20/06/2017,MASCULINO,70
Amenazas,21/06/2017,-,1
Amenazas,21/06/2017,FEMENINO,42
Amenazas,21/06/2017,MASCULINO,43
Amenazas,22/06/2017,FEMENINO,34
Amenazas,22/06/2017,MASCULINO,44
Amenazas,23/06/2017,FEMENINO,41
Amenazas,23/06/2017,MASCULINO,59
Amenazas,24/06/2017,FEMENINO,30
Amenazas,24/06/2017,MASCULINO,53
Amenazas,25/06/2017,FEMENINO,42
Amenazas,25/06/2017,MASCULINO,49
Amenazas,26/06/2017,FEMENINO,39
Amenazas,26/06/2017,MASCULINO,39
Amenazas,27/06/2017,FEMENINO,52
Amenazas,27/06/2017,MASCULINO,52
Amenazas,28/06/2017,FEMENINO,37
Amenazas,28/06/2017,MASCULINO,53
Amenazas,29/06/2017,-,1
Amenazas,29/06/2017,FEMENINO,48
Amenazas,29/06/2017,MASCULINO,41
Amenazas,30/06/2017,FEMENINO,30
Amenazas,30/06/2017,MASCULINO,45
Amenazas,01/07/2017,FEMENINO,48
Amenazas,01/07/2017,MASCULINO,41
Amenazas,02/07/2017,FEMENINO,49
Amenazas,02/07/2017,MASCULINO,59
Amenazas,03/07/2017,FEMENINO,34
Amenazas,03/07/2017,MASCULINO,44
Amenazas,04/07/2017,FEMENINO,56
Amenazas,04/07/2017,MASCULINO,54
Amenazas,05/07/2017,FEMENINO,53
Amenazas,05/07/2017,MASCULINO,50
Amenazas,06/07/2017,FEMENINO,39
Amenazas,06/07/2017,MASCULINO,50
Amenazas,07/07/2017,FEMENINO,40
Amenazas,07/07/2017,MASCULINO,41
Amenazas,08/07/2017,FEMENINO,34
Amenazas,08/07/2017,MASCULINO,45
Amenazas,09/07/2017,FEMENINO,54
Amenazas,09/07/2017,MASCULINO,58
Amenazas,10/07/2017,FEMENINO,29
Amenazas,10/07/2017,MASCULINO,44
Amenazas,11/07/2017,FEMENINO,44
Amenazas,11/07/2017,MASCULINO,55
Amenazas,12/07/2017,FEMENINO,36
Amenazas,12/07/2017,MASCULINO,52
Amenazas,13/07/2017,FEMENINO,35
Amenazas,13/07/2017,MASCULINO,48
Amenazas,14/07/2017,FEMENINO,32
Amenazas,14/07/2017,MASCULINO,50
Amenazas,15/07/2017,FEMENINO,37
Amenazas,15/07/2017,MASCULINO,67
Amenazas,16/07/2017,FEMENINO,52
Amenazas,16/07/2017,MASCULINO,50
Amenazas,17/07/2017,FEMENINO,58
Amenazas,17/07/2017,MASCULINO,60
Amenazas,18/07/2017,FEMENINO,51
Amenazas,18/07/2017,MASCULINO,55
Amenazas,19/07/2017,FEMENINO,44
Amenazas,19/07/2017,MASCULINO,51
Amenazas,20/07/2017,FEMENINO,59
Amenazas,20/07/2017,MASCULINO,37
Amenazas,21/07/2017,FEMENINO,54
Amenazas,21/07/2017,MASCULINO,56
Amenazas,22/07/2017,FEMENINO,29
Amenazas,22/07/2017,MASCULINO,39
Amenazas,23/07/2017,FEMENINO,39
Amenazas,23/07/2017,MASCULINO,35
Amenazas,24/07/2017,FEMENINO,50
Amenazas,24/07/2017,MASCULINO,48
Amenazas,25/07/2017,FEMENINO,38
Amenazas,25/07/2017,MASCULINO,48
Amenazas,26/07/2017,FEMENINO,41
Amenazas,26/07/2017,MASCULINO,41
Amenazas,27/07/2017,FEMENINO,49
Amenazas,27/07/2017,MASCULINO,60
Amenazas,28/07/2017,FEMENINO,39
Amenazas,28/07/2017,MASCULINO,39
Amenazas,29/07/2017,FEMENINO,38
Amenazas,29/07/2017,MASCULINO,55
Amenazas,30/07/2017,FEMENINO,47
Amenazas,30/07/2017,MASCULINO,41
Amenazas,31/07/2017,FEMENINO,41
Amenazas,31/07/2017,MASCULINO,44
Amenazas,01/08/2017,FEMENINO,79
Amenazas,01/08/2017,MASCULINO,82
Amenazas,02/08/2017,FEMENINO,45
Amenazas,02/08/2017,MASCULINO,41
Amenazas,03/08/2017,FEMENINO,54
Amenazas,03/08/2017,MASCULINO,56
Amenazas,04/08/2017,FEMENINO,43
Amenazas,04/08/2017,MASCULINO,47
Amenazas,05/08/2017,FEMENINO,51
Amenazas,05/08/2017,MASCULINO,50
Amenazas,06/08/2017,FEMENINO,36
Amenazas,06/08/2017,MASCULINO,39
Amenazas,07/08/2017,-,1
Amenazas,07/08/2017,FEMENINO,28
Amenazas,07/08/2017,MASCULINO,37
Amenazas,08/08/2017,FEMENINO,51
Amenazas,08/08/2017,MASCULINO,63
Amenazas,09/08/2017,FEMENINO,49
Amenazas,09/08/2017,MASCULINO,59
Amenazas,10/08/2017,FEMENINO,56
Amenazas,10/08/2017,MASCULINO,63
Amenazas,11/08/2017,FEMENINO,39
Amenazas,11/08/2017,MASCULINO,48
Amenazas,12/08/2017,FEMENINO,40
Amenazas,12/08/2017,MASCULINO,40
Amenazas,13/08/2017,FEMENINO,44
Amenazas,13/08/2017,MASCULINO,42
Amenazas,14/08/2017,FEMENINO,44
Amenazas,14/08/2017,MASCULINO,62
Amenazas,15/08/2017,FEMENINO,46
Amenazas,15/08/2017,MASCULINO,71
Amenazas,16/08/2017,FEMENINO,43
Amenazas,16/08/2017,MASCULINO,61
Amenazas,17/08/2017,FEMENINO,40
Amenazas,17/08/2017,MASCULINO,54
Amenazas,18/08/2017,FEMENINO,41
Amenazas,18/08/2017,MASCULINO,60
Amenazas,19/08/2017,FEMENINO,35
Amenazas,19/08/2017,MASCULINO,44
Amenazas,20/08/2017,FEMENINO,34
Amenazas,20/08/2017,MASCULINO,56
Amenazas,21/08/2017,FEMENINO,45
Amenazas,21/08/2017,MASCULINO,33
Amenazas,22/08/2017,FEMENINO,41
Amenazas,22/08/2017,MASCULINO,60
Amenazas,23/08/2017,FEMENINO,55
Amenazas,23/08/2017,MASCULINO,41
Amenazas,24/08/2017,FEMENINO,46
Amenazas,24/08/2017,MASCULINO,46
Amenazas,25/08/2017,FEMENINO,45
Amenazas,25/08/2017,MASCULINO,48
Amenazas,26/08/2017,FEMENINO,39
Amenazas,26/08/2017,MASCULINO,48
Amenazas,27/08/2017,FEMENINO,35
Amenazas,27/08/2017,MASCULINO,40
Amenazas,28/08/2017,FEMENINO,58
Amenazas,28/08/2017,MASCULINO,75
Amenazas,29/08/2017,FEMENINO,55
Amenazas,29/08/2017,MASCULINO,38
Amenazas,30/08/2017,FEMENINO,46
Amenazas,30/08/2017,MASCULINO,54
Amenazas,31/08/2017,FEMENINO,44
Amenazas,31/08/2017,MASCULINO,48
Amenazas,01/09/2017,FEMENINO,66
Amenazas,01/09/2017,MASCULINO,67
Amenazas,02/09/2017,FEMENINO,44
Amenazas,02/09/2017,MASCULINO,51
Amenazas,03/09/2017,FEMENINO,50
Amenazas,03/09/2017,MASCULINO,46
Amenazas,04/09/2017,FEMENINO,56
Amenazas,04/09/2017,MASCULINO,59
Amenazas,05/09/2017,FEMENINO,55
Amenazas,05/09/2017,MASCULINO,71
Amenazas,06/09/2017,FEMENINO,50
Amenazas,06/09/2017,MASCULINO,56
Amenazas,07/09/2017,FEMENINO,87
Amenazas,07/09/2017,MASCULINO,71
Amenazas,08/09/2017,FEMENINO,44
Amenazas,08/09/2017,MASCULINO,56
Amenazas,09/09/2017,FEMENINO,41
Amenazas,09/09/2017,MASCULINO,44
Amenazas,10/09/2017,FEMENINO,35
Amenazas,10/09/2017,MASCULINO,40
Amenazas,11/09/2017,FEMENINO,51
Amenazas,11/09/2017,MASCULINO,40
Amenazas,12/09/2017,FEMENINO,43
Amenazas,12/09/2017,MASCULINO,61
Amenazas,13/09/2017,-,1
Amenazas,13/09/2017,FEMENINO,51
Amenazas,13/09/2017,MASCULINO,58
Amenazas,14/09/2017,FEMENINO,47
Amenazas,14/09/2017,MASCULINO,67
Amenazas,15/09/2017,FEMENINO,49
Amenazas,15/09/2017,MASCULINO,64
Amenazas,16/09/2017,FEMENINO,37
Amenazas,16/09/2017,MASCULINO,35
Amenazas,17/09/2017,FEMENINO,54
Amenazas,17/09/2017,MASCULINO,41
Amenazas,18/09/2017,FEMENINO,63
Amenazas,18/09/2017,MASCULINO,59
Amenazas,19/09/2017,FEMENINO,48
Amenazas,19/09/2017,MASCULINO,63
Amenazas,20/09/2017,FEMENINO,66
Amenazas,20/09/2017,MASCULINO,58
Amenazas,21/09/2017,-,1
Amenazas,21/09/2017,FEMENINO,56
Amenazas,21/09/2017,MASCULINO,48
Amenazas,22/09/2017,FEMENINO,51
Amenazas,22/09/2017,MASCULINO,48
Amenazas,23/09/2017,FEMENINO,49
Amenazas,23/09/2017,MASCULINO,52
Amenazas,24/09/2017,FEMENINO,52
Amenazas,24/09/2017,MASCULINO,56
Amenazas,25/09/2017,-,1
Amenazas,25/09/2017,FEMENINO,50
Amenazas,25/09/2017,MASCULINO,74
Amenazas,26/09/2017,FEMENINO,57
Amenazas,26/09/2017,MASCULINO,79
Amenazas,27/09/2017,FEMENINO,42
Amenazas,27/09/2017,MASCULINO,57
Amenazas,28/09/2017,FEMENINO,41
Amenazas,28/09/2017,MASCULINO,53
Amenazas,29/09/2017,FEMENINO,49
Amenazas,29/09/2017,MASCULINO,53
Amenazas,30/09/2017,FEMENINO,37
Amenazas,30/09/2017,MASCULINO,33
Amenazas,01/10/2017,-,2
Amenazas,01/10/2017,FEMENINO,54
Amenazas,01/10/2017,MASCULINO,57
Amenazas,02/10/2017,FEMENINO,58
Amenazas,02/10/2017,MASCULINO,74
Amenazas,03/10/2017,FEMENINO,46
Amenazas,03/10/2017,MASCULINO,56
Amenazas,04/10/2017,FEMENINO,50
Amenazas,04/10/2017,MASCULINO,50
Amenazas,05/10/2017,FEMENINO,50
Amenazas,05/10/2017,MASCULINO,59
Amenazas,06/10/2017,FEMENINO,49
Amenazas,06/10/2017,MASCULINO,62
Amenazas,07/10/2017,FEMENINO,44
Amenazas,07/10/2017,MASCULINO,37
Amenazas,08/10/2017,FEMENINO,47
Amenazas,08/10/2017,MASCULINO,48
Amenazas,09/10/2017,FEMENINO,54
Amenazas,09/10/2017,MASCULINO,62
Amenazas,10/10/2017,FEMENINO,66
Amenazas,10/10/2017,MASCULINO,46
Amenazas,11/10/2017,FEMENINO,44
Amenazas,11/10/2017,MASCULINO,57
Amenazas,12/10/2017,FEMENINO,50
Amenazas,12/10/2017,MASCULINO,53
Amenazas,13/10/2017,FEMENINO,39
Amenazas,13/10/2017,MASCULINO,45
Amenazas,14/10/2017,FEMENINO,32
Amenazas,14/10/2017,MASCULINO,45
Amenazas,15/10/2017,FEMENINO,38
Amenazas,15/10/2017,MASCULINO,44
Amenazas,16/10/2017,FEMENINO,28
Amenazas,16/10/2017,MASCULINO,29
Amenazas,17/10/2017,FEMENINO,54
Amenazas,17/10/2017,MASCULINO,70
Amenazas,18/10/2017,FEMENINO,49
Amenazas,18/10/2017,MASCULINO,64
Amenazas,19/10/2017,FEMENINO,36
Amenazas,19/10/2017,MASCULINO,52
Amenazas,20/10/2017,FEMENINO,42
Amenazas,20/10/2017,MASCULINO,54
Amenazas,21/10/2017,FEMENINO,31
Amenazas,21/10/2017,MASCULINO,48
Amenazas,22/10/2017,FEMENINO,46
Amenazas,22/10/2017,MASCULINO,63
Amenazas,23/10/2017,FEMENINO,39
Amenazas,23/10/2017,MASCULINO,46
Amenazas,24/10/2017,FEMENINO,35
Amenazas,24/10/2017,MASCULINO,44
Amenazas,25/10/2017,FEMENINO,43
Amenazas,25/10/2017,MASCULINO,47
Amenazas,26/10/2017,FEMENINO,52
Amenazas,26/10/2017,MASCULINO,48
Amenazas,27/10/2017,FEMENINO,31
Amenazas,27/10/2017,MASCULINO,41
Amenazas,28/10/2017,FEMENINO,25
Amenazas,28/10/2017,MASCULINO,26
Amenazas,29/10/2017,FEMENINO,26
Amenazas,29/10/2017,MASCULINO,22
Amenazas,30/10/2017,FEMENINO,45
Amenazas,30/10/2017,MASCULINO,32
Amenazas,31/10/2017,FEMENINO,20
Amenazas,31/10/2017,MASCULINO,27
Amenazas,01/11/2017,FEMENINO,48
Amenazas,01/11/2017,MASCULINO,61
Amenazas,02/11/2017,FEMENINO,37
Amenazas,02/11/2017,MASCULINO,38
Amenazas,03/11/2017,FEMENINO,38
Amenazas,03/11/2017,MASCULINO,44
Amenazas,04/11/2017,FEMENINO,36
Amenazas,04/11/2017,MASCULINO,56
Amenazas,05/11/2017,FEMENINO,50
Amenazas,05/11/2017,MASCULINO,40
Amenazas,06/11/2017,FEMENINO,35
Amenazas,06/11/2017,MASCULINO,43
Amenazas,07/11/2017,FEMENINO,38
Amenazas,07/11/2017,MASCULINO,77
Amenazas,08/11/2017,FEMENINO,51
Amenazas,08/11/2017,MASCULINO,55
Amenazas,09/11/2017,FEMENINO,48
Amenazas,09/11/2017,MASCULINO,60
Amenazas,10/11/2017,FEMENINO,52
Amenazas,10/11/2017,MASCULINO,54
Amenazas,11/11/2017,FEMENINO,28
Amenazas,11/11/2017,MASCULINO,44
Amenazas,12/11/2017,FEMENINO,30
Amenazas,12/11/2017,MASCULINO,34
Amenazas,13/11/2017,FEMENINO,30
Amenazas,13/11/2017,MASCULINO,29
Amenazas,14/11/2017,FEMENINO,42
Amenazas,14/11/2017,MASCULINO,52
Amenazas,15/11/2017,FEMENINO,49
Amenazas,15/11/2017,MASCULINO,62
Amenazas,16/11/2017,FEMENINO,30
Amenazas,16/11/2017,MASCULINO,65
Amenazas,17/11/2017,FEMENINO,46
Amenazas,17/11/2017,MASCULINO,40
Amenazas,18/11/2017,FEMENINO,39
Amenazas,18/11/2017,MASCULINO,49
Amenazas,19/11/2017,FEMENINO,48
Amenazas,19/11/2017,MASCULINO,50
Amenazas,20/11/2017,FEMENINO,58
Amenazas,20/11/2017,MASCULINO,53
Amenazas,21/11/2017,FEMENINO,38
Amenazas,21/11/2017,MASCULINO,50
Amenazas,22/11/2017,FEMENINO,44
Amenazas,22/11/2017,MASCULINO,47
Amenazas,23/11/2017,-,2
Amenazas,23/11/2017,FEMENINO,44
Amenazas,23/11/2017,MASCULINO,55
Amenazas,24/11/2017,FEMENINO,54
Amenazas,24/11/2017,MASCULINO,40
Amenazas,25/11/2017,FEMENINO,55
Amenazas,25/11/2017,MASCULINO,37
Amenazas,26/11/2017,FEMENINO,39
Amenazas,26/11/2017,MASCULINO,48
Amenazas,27/11/2017,FEMENINO,49
Amenazas,27/11/2017,MASCULINO,64
Amenazas,28/11/2017,FEMENINO,46
Amenazas,28/11/2017,MASCULINO,54
Amenazas,29/11/2017,FEMENINO,72
Amenazas,29/11/2017,MASCULINO,80
Amenazas,30/11/2017,FEMENINO,65
Amenazas,30/11/2017,MASCULINO,59
Amenazas,01/12/2017,FEMENINO,48
Amenazas,01/12/2017,MASCULINO,61
Amenazas,02/12/2017,FEMENINO,36
Amenazas,02/12/2017,MASCULINO,52
Amenazas,03/12/2017,-,1
Amenazas,03/12/2017,FEMENINO,51
Amenazas,03/12/2017,MASCULINO,54
Amenazas,04/12/2017,FEMENINO,45
Amenazas,04/12/2017,MASCULINO,56
Amenazas,05/12/2017,FEMENINO,52
Amenazas,05/12/2017,MASCULINO,48
Amenazas,06/12/2017,FEMENINO,34
Amenazas,06/12/2017,MASCULINO,45
Amenazas,07/12/2017,FEMENINO,28
Amenazas,07/12/2017,MASCULINO,44
Amenazas,08/12/2017,FEMENINO,38
Amenazas,08/12/2017,MASCULINO,56
Amenazas,09/12/2017,FEMENINO,37
Amenazas,09/12/2017,MASCULINO,34
Amenazas,10/12/2017,FEMENINO,51
Amenazas,10/12/2017,MASCULINO,52
Amenazas,11/12/2017,FEMENINO,38
Amenazas,11/12/2017,MASCULINO,52
Amenazas,12/12/2017,-,1
Amenazas,12/12/2017,FEMENINO,45
Amenazas,12/12/2017,MASCULINO,46
Amenazas,13/12/2017,FEMENINO,27
Amenazas,13/12/2017,MASCULINO,38
Amenazas,14/12/2017,FEMENINO,26
Amenazas,14/12/2017,MASCULINO,42
Amenazas,15/12/2017,FEMENINO,31
Amenazas,15/12/2017,MASCULINO,26
Amenazas,16/12/2017,FEMENINO,24
Amenazas,16/12/2017,MASCULINO,36
Amenazas,17/12/2017,FEMENINO,38
Amenazas,17/12/2017,MASCULINO,32
Amenazas,18/12/2017,FEMENINO,26
Amenazas,18/12/2017,MASCULINO,28
Amenazas,19/12/2017,-,1
Amenazas,19/12/2017,FEMENINO,16
Amenazas,19/12/2017,MASCULINO,16
Amenazas,20/12/2017,FEMENINO,26
Amenazas,20/12/2017,MASCULINO,38
Amenazas,21/12/2017,FEMENINO,13
Amenazas,21/12/2017,MASCULINO,20
Amenazas,22/12/2017,FEMENINO,18
Amenazas,22/12/2017,MASCULINO,19
Amenazas,23/12/2017,FEMENINO,23
Amenazas,23/12/2017,MASCULINO,23
Amenazas,24/12/2017,FEMENINO,28
Amenazas,24/12/2017,MASCULINO,21
Amenazas,25/12/2017,FEMENINO,29
Amenazas,25/12/2017,MASCULINO,27
Amenazas,26/12/2017,FEMENINO,23
Amenazas,26/12/2017,MASCULINO,25
Amenazas,27/12/2017,FEMENINO,18
Amenazas,27/12/2017,MASCULINO,21
Amenazas,28/12/2017,FEMENINO,21
Amenazas,28/12/2017,MASCULINO,21
Amenazas,29/12/2017,FEMENINO,12
Amenazas,29/12/2017,MASCULINO,25
Amenazas,30/12/2017,FEMENINO,12
Amenazas,30/12/2017,MASCULINO,15
Amenazas,31/12/2017,FEMENINO,15
Amenazas,31/12/2017,MASCULINO,16
Amenazas,01/01/2018,FEMENINO,92
Amenazas,01/01/2018,MASCULINO,88
Amenazas,02/01/2018,FEMENINO,45
Amenazas,02/01/2018,MASCULINO,48
Amenazas,03/01/2018,FEMENINO,55
Amenazas,03/01/2018,MASCULINO,55
Amenazas,04/01/2018,FEMENINO,53
Amenazas,04/01/2018,MASCULINO,66
Amenazas,05/01/2018,-,1
Amenazas,05/01/2018,FEMENINO,45
Amenazas,05/01/2018,MASCULINO,57
Amenazas,06/01/2018,FEMENINO,41
Amenazas,06/01/2018,MASCULINO,36
Amenazas,07/01/2018,FEMENINO,49
Amenazas,07/01/2018,MASCULINO,48
Amenazas,08/01/2018,-,1
Amenazas,08/01/2018,FEMENINO,45
Amenazas,08/01/2018,MASCULINO,42
Amenazas,09/01/2018,FEMENINO,57
Amenazas,09/01/2018,MASCULINO,48
Amenazas,10/01/2018,FEMENINO,56
Amenazas,10/01/2018,MASCULINO,64
Amenazas,11/01/2018,FEMENINO,70
Amenazas,11/01/2018,MASCULINO,70
Amenazas,12/01/2018,-,1
Amenazas,12/01/2018,FEMENINO,41
Amenazas,12/01/2018,MASCULINO,57
Amenazas,13/01/2018,FEMENINO,51
Amenazas,13/01/2018,MASCULINO,56
Amenazas,14/01/2018,FEMENINO,60
Amenazas,14/01/2018,MASCULINO,54
Amenazas,15/01/2018,FEMENINO,72
Amenazas,15/01/2018,MASCULINO,96
Amenazas,16/01/2018,FEMENINO,69
Amenazas,16/01/2018,MASCULINO,73
Amenazas,17/01/2018,FEMENINO,40
Amenazas,17/01/2018,MASCULINO,52
Amenazas,18/01/2018,FEMENINO,76
Amenazas,18/01/2018,MASCULINO,73
Amenazas,19/01/2018,FEMENINO,54
Amenazas,19/01/2018,MASCULINO,48
Amenazas,20/01/2018,FEMENINO,49
Amenazas,20/01/2018,MASCULINO,59
Amenazas,21/01/2018,FEMENINO,47
Amenazas,21/01/2018,MASCULINO,62
Amenazas,22/01/2018,FEMENINO,66
Amenazas,22/01/2018,MASCULINO,87
Amenazas,23/01/2018,FEMENINO,56
Amenazas,23/01/2018,MASCULINO,69
Amenazas,24/01/2018,FEMENINO,51
Amenazas,24/01/2018,MASCULINO,56
Amenazas,25/01/2018,FEMENINO,51
Amenazas,25/01/2018,MASCULINO,63
Amenazas,26/01/2018,FEMENINO,57
Amenazas,26/01/2018,MASCULINO,59
Amenazas,27/01/2018,FEMENINO,56
Amenazas,27/01/2018,MASCULINO,63
Amenazas,28/01/2018,FEMENINO,57
Amenazas,28/01/2018,MASCULINO,63
Amenazas,29/01/2018,FEMENINO,56
Amenazas,29/01/2018,MASCULINO,65
Amenazas,30/01/2018,-,1
Amenazas,30/01/2018,FEMENINO,52
Amenazas,30/01/2018,MASCULINO,64
